# f (Hz)	sigma(f)	PI(f)
8.226562e+02	4.731691e-01	3.037855e-03
8.226875e+02	4.731240e-01	3.038548e-03
8.227188e+02	4.723575e-01	3.039242e-03
8.227500e+02	4.722490e-01	3.039933e-03
8.227812e+02	4.716972e-01	3.040625e-03
8.228125e+02	4.714383e-01	3.041319e-03
8.228438e+02	4.706769e-01	3.042013e-03
8.228750e+02	4.702730e-01	3.042706e-03
8.229062e+02	4.699422e-01	3.043398e-03
8.229375e+02	4.687189e-01	3.044093e-03
8.229688e+02	4.678783e-01	3.044787e-03
8.230000e+02	1.128333e+00	3.045480e-03
8.230312e+02	4.679017e-01	3.046173e-03
8.230625e+02	4.673946e-01	3.046868e-03
8.230938e+02	4.672902e-01	3.047563e-03
8.231250e+02	4.668921e-01	3.048256e-03
8.231562e+02	4.666673e-01	3.048950e-03
8.231875e+02	4.659000e-01	3.049645e-03
8.232188e+02	4.654057e-01	3.050341e-03
8.232500e+02	4.655177e-01	3.051035e-03
8.232812e+02	4.649273e-01	3.051729e-03
8.233125e+02	4.649750e-01	3.052425e-03
8.233438e+02	4.638558e-01	3.053121e-03
8.233750e+02	4.633536e-01	3.053815e-03
8.234062e+02	4.628098e-01	3.054510e-03
8.234375e+02	4.622887e-01	3.055207e-03
8.234688e+02	4.625258e-01	3.055903e-03
8.235000e+02	5.079425e-01	3.056598e-03
8.235312e+02	4.626279e-01	3.057293e-03
8.235625e+02	4.619958e-01	3.057990e-03
8.235938e+02	4.614186e-01	3.058688e-03
8.236250e+02	4.614512e-01	3.059383e-03
8.236562e+02	4.615103e-01	3.060078e-03
8.236875e+02	4.616316e-01	3.060776e-03
8.237188e+02	4.610424e-01	3.061474e-03
8.237500e+02	4.604348e-01	3.062170e-03
8.237812e+02	4.598946e-01	3.062866e-03
8.238125e+02	4.593101e-01	3.063564e-03
8.238438e+02	4.591296e-01	3.064263e-03
8.238750e+02	4.586325e-01	3.064959e-03
8.239062e+02	4.585263e-01	3.065656e-03
8.239375e+02	4.584679e-01	3.066354e-03
8.239688e+02	4.577148e-01	3.067053e-03
8.240000e+02	1.122103e+00	3.067750e-03
8.240312e+02	4.584799e-01	3.068447e-03
8.240625e+02	4.574324e-01	3.069147e-03
8.240938e+02	4.575470e-01	3.069846e-03
8.241250e+02	4.564082e-01	3.070544e-03
8.241562e+02	4.559370e-01	3.071241e-03
8.241875e+02	4.556438e-01	3.071941e-03
8.242188e+02	4.555521e-01	3.072641e-03
8.242500e+02	4.552602e-01	3.073339e-03
8.242812e+02	4.546336e-01	3.074037e-03
8.243125e+02	4.542295e-01	3.074737e-03
8.243438e+02	4.544384e-01	3.075438e-03
8.243750e+02	4.537670e-01	3.076137e-03
8.244062e+02	4.524506e-01	3.076835e-03
8.244375e+02	4.520562e-01	3.077536e-03
8.244688e+02	4.523079e-01	3.078237e-03
8.245000e+02	4.966042e-01	3.078936e-03
8.245312e+02	4.523402e-01	3.079635e-03
8.245625e+02	4.517197e-01	3.080337e-03
8.245938e+02	4.513546e-01	3.081038e-03
8.246250e+02	4.518084e-01	3.081738e-03
8.246562e+02	4.513526e-01	3.082438e-03
8.246875e+02	4.503204e-01	3.083140e-03
8.247188e+02	4.504023e-01	3.083842e-03
8.247500e+02	4.507060e-01	3.084542e-03
8.247812e+02	4.510226e-01	3.085242e-03
8.248125e+02	4.498955e-01	3.085945e-03
8.248438e+02	4.490744e-01	3.086647e-03
8.248750e+02	4.493031e-01	3.087348e-03
8.249062e+02	4.492743e-01	3.088049e-03
8.249375e+02	4.492094e-01	3.088752e-03
8.249688e+02	4.491437e-01	3.089455e-03
8.250000e+02	1.084511e+00	3.090156e-03
8.250312e+02	4.473948e-01	3.090857e-03
8.250625e+02	4.475874e-01	3.091561e-03
8.250938e+02	4.478936e-01	3.092265e-03
8.251250e+02	4.470961e-01	3.092966e-03
8.251562e+02	4.471138e-01	3.093668e-03
8.251875e+02	4.473037e-01	3.094372e-03
8.252188e+02	4.470612e-01	3.095077e-03
8.252500e+02	4.470925e-01	3.095779e-03
8.252812e+02	4.466787e-01	3.096481e-03
8.253125e+02	4.467868e-01	3.097186e-03
8.253438e+02	4.472110e-01	3.097891e-03
8.253750e+02	4.459779e-01	3.098593e-03
8.254062e+02	4.451452e-01	3.099296e-03
8.254375e+02	4.453482e-01	3.100001e-03
8.254688e+02	4.447078e-01	3.100707e-03
8.255000e+02	4.886002e-01	3.101410e-03
8.255312e+02	4.446865e-01	3.102113e-03
8.255625e+02	4.445195e-01	3.102819e-03
8.255938e+02	4.444224e-01	3.103525e-03
8.256250e+02	4.446794e-01	3.104229e-03
8.256562e+02	4.446865e-01	3.104933e-03
8.256875e+02	4.445104e-01	3.105639e-03
8.257188e+02	4.445672e-01	3.106346e-03
8.257500e+02	4.449649e-01	3.107050e-03
8.257812e+02	4.446153e-01	3.107754e-03
8.258125e+02	4.435605e-01	3.108461e-03
8.258438e+02	4.440913e-01	3.109168e-03
8.258750e+02	4.433288e-01	3.109873e-03
8.259062e+02	4.435234e-01	3.110578e-03
8.259375e+02	4.430026e-01	3.111285e-03
8.259688e+02	4.430431e-01	3.111993e-03
8.260000e+02	1.074675e+00	3.112698e-03
8.260312e+02	4.430897e-01	3.113404e-03
8.260625e+02	4.427405e-01	3.114112e-03
8.260938e+02	4.426882e-01	3.114820e-03
8.261250e+02	4.427956e-01	3.115526e-03
8.261562e+02	4.415804e-01	3.116232e-03
8.261875e+02	4.417526e-01	3.116940e-03
8.262188e+02	4.423117e-01	3.117649e-03
8.262500e+02	4.418582e-01	3.118355e-03
8.262812e+02	4.415274e-01	3.119062e-03
8.263125e+02	4.409847e-01	3.119771e-03
8.263438e+02	4.409697e-01	3.120480e-03
8.263750e+02	4.410398e-01	3.121187e-03
8.264062e+02	4.409284e-01	3.121894e-03
8.264375e+02	4.404126e-01	3.122603e-03
8.264688e+02	4.398445e-01	3.123313e-03
8.265000e+02	4.824767e-01	3.124021e-03
8.265312e+02	4.396363e-01	3.124728e-03
8.265625e+02	4.394948e-01	3.125438e-03
8.265938e+02	4.394583e-01	3.126148e-03
8.266250e+02	4.386662e-01	3.126856e-03
8.266562e+02	4.383774e-01	3.127565e-03
8.266875e+02	4.380186e-01	3.128275e-03
8.267188e+02	4.384200e-01	3.128986e-03
8.267500e+02	4.384833e-01	3.129695e-03
8.267812e+02	4.391733e-01	3.130403e-03
8.268125e+02	4.388744e-01	3.131114e-03
8.268438e+02	4.378638e-01	3.131826e-03
8.268750e+02	4.381787e-01	3.132535e-03
8.269062e+02	4.375274e-01	3.133244e-03
8.269375e+02	4.370208e-01	3.133956e-03
8.269688e+02	4.370512e-01	3.134667e-03
8.270000e+02	1.061946e+00	3.135377e-03
8.270312e+02	4.356261e-01	3.136087e-03
8.270625e+02	4.362682e-01	3.136799e-03
8.270938e+02	4.361338e-01	3.137511e-03
8.271250e+02	4.356780e-01	3.138222e-03
8.271562e+02	4.360249e-01	3.138932e-03
8.271875e+02	4.365903e-01	3.139645e-03
8.272188e+02	4.362177e-01	3.140358e-03
8.272500e+02	4.359471e-01	3.141068e-03
8.272812e+02	4.358070e-01	3.141779e-03
8.273125e+02	4.351344e-01	3.142492e-03
8.273438e+02	4.355655e-01	3.143206e-03
8.273750e+02	4.353102e-01	3.143917e-03
8.274062e+02	4.346966e-01	3.144629e-03
8.274375e+02	4.339269e-01	3.145342e-03
8.274688e+02	4.344886e-01	3.146056e-03
8.275000e+02	4.762904e-01	3.146768e-03
8.275312e+02	4.336960e-01	3.147480e-03
8.275625e+02	4.338290e-01	3.148194e-03
8.275938e+02	4.343485e-01	3.148909e-03
8.276250e+02	4.333893e-01	3.149621e-03
8.276562e+02	4.331226e-01	3.150334e-03
8.276875e+02	4.329241e-01	3.151049e-03
8.277188e+02	4.328251e-01	3.151764e-03
8.277500e+02	4.326821e-01	3.152477e-03
8.277812e+02	4.318615e-01	3.153190e-03
8.278125e+02	4.320279e-01	3.153905e-03
8.278438e+02	4.327282e-01	3.154621e-03
8.278750e+02	4.317922e-01	3.155334e-03
8.279062e+02	4.311061e-01	3.156048e-03
8.279375e+02	4.315579e-01	3.156764e-03
8.279688e+02	4.314537e-01	3.157480e-03
8.280000e+02	1.045237e+00	3.158194e-03
8.280312e+02	4.303633e-01	3.158908e-03
8.280625e+02	4.308413e-01	3.159624e-03
8.280938e+02	4.310129e-01	3.160341e-03
8.281250e+02	4.309396e-01	3.161055e-03
8.281562e+02	4.306432e-01	3.161770e-03
8.281875e+02	4.308014e-01	3.162487e-03
8.282188e+02	4.313001e-01	3.163204e-03
8.282500e+02	4.313173e-01	3.163919e-03
8.282812e+02	4.304430e-01	3.164634e-03
8.283125e+02	4.302405e-01	3.165352e-03
8.283438e+02	4.301174e-01	3.166070e-03
8.283750e+02	4.303914e-01	3.166785e-03
8.284062e+02	4.301567e-01	3.167501e-03
8.284375e+02	4.306315e-01	3.168219e-03
8.284688e+02	4.302269e-01	3.168938e-03
8.285000e+02	4.718773e-01	3.169654e-03
8.285312e+02	4.297590e-01	3.170370e-03
8.285625e+02	4.304443e-01	3.171089e-03
8.285938e+02	4.303168e-01	3.171807e-03
8.286250e+02	4.309869e-01	3.172524e-03
8.286562e+02	4.310460e-01	3.173241e-03
8.286875e+02	4.306665e-01	3.173960e-03
8.287188e+02	4.306542e-01	3.174679e-03
8.287500e+02	4.304946e-01	3.175397e-03
8.287812e+02	4.303767e-01	3.176114e-03
8.288125e+02	4.307511e-01	3.176834e-03
8.288438e+02	4.311262e-01	3.177554e-03
8.288750e+02	4.313641e-01	3.178271e-03
8.289062e+02	4.308676e-01	3.178989e-03
8.289375e+02	4.311429e-01	3.179710e-03
8.289688e+02	4.311409e-01	3.180430e-03
8.290000e+02	1.037368e+00	3.181148e-03
8.290312e+02	4.303854e-01	3.181867e-03
8.290625e+02	4.305290e-01	3.182588e-03
8.290938e+02	4.307960e-01	3.183309e-03
8.291250e+02	4.312205e-01	3.184027e-03
8.291562e+02	4.312007e-01	3.184746e-03
8.291875e+02	4.317846e-01	3.185468e-03
8.292188e+02	4.316954e-01	3.186189e-03
8.292500e+02	4.311120e-01	3.186909e-03
8.292812e+02	4.308835e-01	3.187628e-03
8.293125e+02	4.311279e-01	3.188350e-03
8.293438e+02	4.322397e-01	3.189072e-03
8.293750e+02	4.324625e-01	3.189792e-03
8.294062e+02	4.322266e-01	3.190512e-03
8.294375e+02	4.315658e-01	3.191235e-03
8.294688e+02	4.316189e-01	3.191957e-03
8.295000e+02	4.741143e-01	3.192678e-03
8.295312e+02	4.317742e-01	3.193398e-03
8.295625e+02	4.324412e-01	3.194121e-03
8.295938e+02	4.324247e-01	3.194844e-03
8.296250e+02	4.326989e-01	3.195565e-03
8.296562e+02	4.321897e-01	3.196287e-03
8.296875e+02	4.325190e-01	3.197010e-03
8.297188e+02	4.321345e-01	3.197734e-03
8.297500e+02	4.330700e-01	3.198455e-03
8.297812e+02	4.342769e-01	3.199177e-03
8.298125e+02	4.348626e-01	3.199901e-03
8.298438e+02	4.331518e-01	3.200625e-03
8.298750e+02	4.333647e-01	3.201348e-03
8.299062e+02	4.327247e-01	3.202070e-03
8.299375e+02	4.328775e-01	3.202794e-03
8.299688e+02	4.327039e-01	3.203519e-03
8.300000e+02	1.042830e+00	3.204242e-03
8.300312e+02	4.330331e-01	3.204965e-03
8.300625e+02	4.336923e-01	3.205690e-03
8.300938e+02	4.339066e-01	3.206415e-03
8.301250e+02	4.326263e-01	3.207138e-03
8.301562e+02	4.330821e-01	3.207862e-03
8.301875e+02	4.332032e-01	3.208587e-03
8.302188e+02	4.333082e-01	3.209313e-03
8.302500e+02	4.335179e-01	3.210037e-03
8.302812e+02	4.337060e-01	3.210761e-03
8.303125e+02	4.339744e-01	3.211487e-03
8.303438e+02	4.340097e-01	3.212214e-03
8.303750e+02	4.341760e-01	3.212938e-03
8.304062e+02	4.341624e-01	3.213662e-03
8.304375e+02	4.336868e-01	3.214389e-03
8.304688e+02	4.330196e-01	3.215116e-03
8.305000e+02	4.755998e-01	3.215841e-03
8.305312e+02	4.331784e-01	3.216566e-03
8.305625e+02	4.337328e-01	3.217293e-03
8.305938e+02	4.336231e-01	3.218021e-03
8.306250e+02	4.335877e-01	3.218746e-03
8.306562e+02	4.336564e-01	3.219472e-03
8.306875e+02	4.336524e-01	3.220200e-03
8.307188e+02	4.337033e-01	3.220928e-03
8.307500e+02	4.335877e-01	3.221654e-03
8.307812e+02	4.335004e-01	3.222380e-03
8.308125e+02	4.336730e-01	3.223108e-03
8.308438e+02	4.340595e-01	3.223837e-03
8.308750e+02	4.334467e-01	3.224563e-03
8.309062e+02	4.337543e-01	3.225290e-03
8.309375e+02	4.331571e-01	3.226019e-03
8.309688e+02	4.336118e-01	3.226748e-03
8.310000e+02	1.040928e+00	3.227475e-03
8.310312e+02	4.338667e-01	3.228202e-03
8.310625e+02	4.338743e-01	3.228932e-03
8.310938e+02	4.346095e-01	3.229661e-03
8.311250e+02	4.342483e-01	3.230389e-03
8.311562e+02	4.339637e-01	3.231117e-03
8.311875e+02	4.336186e-01	3.231847e-03
8.312188e+02	4.339568e-01	3.232577e-03
8.312500e+02	4.336878e-01	3.233305e-03
8.312812e+02	4.339510e-01	3.234033e-03
8.313125e+02	4.345175e-01	3.234764e-03
8.313438e+02	4.343400e-01	3.235495e-03
8.313750e+02	4.339179e-01	3.236223e-03
8.314062e+02	4.342769e-01	3.236952e-03
8.314375e+02	4.342302e-01	3.237683e-03
8.314688e+02	4.339171e-01	3.238415e-03
8.315000e+02	4.777564e-01	3.239144e-03
8.315312e+02	4.342477e-01	3.239873e-03
8.315625e+02	4.337092e-01	3.240605e-03
8.315938e+02	4.339732e-01	3.241337e-03
8.316250e+02	4.347435e-01	3.242067e-03
8.316562e+02	4.356884e-01	3.242797e-03
8.316875e+02	4.350408e-01	3.243529e-03
8.317188e+02	4.349076e-01	3.244261e-03
8.317500e+02	4.353969e-01	3.244992e-03
8.317812e+02	4.354024e-01	3.245722e-03
8.318125e+02	4.351857e-01	3.246455e-03
8.318438e+02	4.353378e-01	3.247188e-03
8.318750e+02	4.355678e-01	3.247919e-03
8.319062e+02	4.350996e-01	3.248650e-03
8.319375e+02	4.350167e-01	3.249383e-03
8.319688e+02	4.353353e-01	3.250117e-03
8.320000e+02	inf	3.250848e-03
8.320312e+02	4.358581e-01	3.251580e-03
8.320625e+02	4.354174e-01	3.252314e-03
8.320938e+02	4.353124e-01	3.253048e-03
8.321250e+02	4.354085e-01	3.253780e-03
8.321562e+02	4.362839e-01	3.254512e-03
8.321875e+02	4.362896e-01	3.255246e-03
8.322188e+02	4.372133e-01	3.255981e-03
8.322500e+02	4.370168e-01	3.256713e-03
8.322812e+02	4.358685e-01	3.257446e-03
8.323125e+02	4.362186e-01	3.258181e-03
8.323438e+02	4.366253e-01	3.258916e-03
8.323750e+02	4.366572e-01	3.259649e-03
8.324062e+02	4.372005e-01	3.260383e-03
8.324375e+02	4.371068e-01	3.261118e-03
8.324688e+02	4.368769e-01	3.261854e-03
8.325000e+02	4.796101e-01	3.262588e-03
8.325312e+02	4.367534e-01	3.263321e-03
8.325625e+02	4.367230e-01	3.264058e-03
8.325938e+02	4.373305e-01	3.264794e-03
8.326250e+02	4.371576e-01	3.265528e-03
8.326562e+02	4.392201e-01	3.266262e-03
8.326875e+02	4.550142e-01	3.266999e-03
8.327188e+02	4.518682e-01	3.267736e-03
8.327500e+02	4.383548e-01	3.268471e-03
8.327812e+02	4.376429e-01	3.269205e-03
8.328125e+02	4.375615e-01	3.269943e-03
8.328438e+02	4.377018e-01	3.270680e-03
8.328750e+02	4.380083e-01	3.271415e-03
8.329062e+02	4.376031e-01	3.272151e-03
8.329375e+02	4.374726e-01	3.272889e-03
8.329688e+02	4.376496e-01	3.273627e-03
8.330000e+02	1.054478e+00	3.274362e-03
8.330312e+02	4.382280e-01	3.275098e-03
8.330625e+02	4.384325e-01	3.275837e-03
8.330938e+02	4.390334e-01	3.276575e-03
8.331250e+02	4.386798e-01	3.277312e-03
8.331562e+02	4.385637e-01	3.278048e-03
8.331875e+02	4.389737e-01	3.278787e-03
8.332188e+02	4.386987e-01	3.279526e-03
8.332500e+02	4.390436e-01	3.280263e-03
8.332812e+02	4.390728e-01	3.281000e-03
8.333125e+02	4.385981e-01	3.281740e-03
8.333438e+02	4.388453e-01	3.282479e-03
8.333750e+02	4.392922e-01	3.283217e-03
8.334062e+02	4.391054e-01	3.283954e-03
8.334375e+02	4.398160e-01	3.284694e-03
8.334688e+02	4.396585e-01	3.285434e-03
8.335000e+02	4.821513e-01	3.286172e-03
8.335312e+02	4.393838e-01	3.286911e-03
8.335625e+02	4.393993e-01	3.287651e-03
8.335938e+02	4.392031e-01	3.288392e-03
8.336250e+02	4.396942e-01	3.289131e-03
8.336562e+02	4.400386e-01	3.289869e-03
8.336875e+02	4.400389e-01	3.290610e-03
8.337188e+02	4.407259e-01	3.291352e-03
8.337500e+02	4.405474e-01	3.292091e-03
8.337812e+02	4.406767e-01	3.292830e-03
8.338125e+02	4.405515e-01	3.293572e-03
8.338438e+02	4.410348e-01	3.294314e-03
8.338750e+02	4.415456e-01	3.295053e-03
8.339062e+02	4.416759e-01	3.295793e-03
8.339375e+02	4.413382e-01	3.296535e-03
8.339688e+02	4.414502e-01	3.297278e-03
8.340000e+02	1.072039e+00	3.298018e-03
8.340312e+02	4.415751e-01	3.298758e-03
8.340625e+02	4.424749e-01	3.299501e-03
8.340938e+02	4.430623e-01	3.300244e-03
8.341250e+02	4.426628e-01	3.300985e-03
8.341562e+02	4.431651e-01	3.301726e-03
8.341875e+02	4.438192e-01	3.302469e-03
8.342188e+02	4.437613e-01	3.303213e-03
8.342500e+02	4.440191e-01	3.303954e-03
8.342812e+02	4.436552e-01	3.304696e-03
8.343125e+02	4.446949e-01	3.305440e-03
8.343438e+02	4.447759e-01	3.306184e-03
8.343750e+02	4.446873e-01	3.306926e-03
8.344062e+02	4.445725e-01	3.307668e-03
8.344375e+02	4.451733e-01	3.308412e-03
8.344688e+02	4.456730e-01	3.309157e-03
8.345000e+02	4.883562e-01	3.309899e-03
8.345312e+02	4.461483e-01	3.310642e-03
8.345625e+02	4.460805e-01	3.311387e-03
8.345938e+02	4.455649e-01	3.312132e-03
8.346250e+02	4.465628e-01	3.312875e-03
8.346562e+02	4.472456e-01	3.313618e-03
8.346875e+02	4.470969e-01	3.314364e-03
8.347188e+02	4.473689e-01	3.315110e-03
8.347500e+02	4.476244e-01	3.315853e-03
8.347812e+02	4.478880e-01	3.316597e-03
8.348125e+02	4.494009e-01	3.317343e-03
8.348438e+02	4.496218e-01	3.318089e-03
8.348750e+02	4.483981e-01	3.318834e-03
8.349062e+02	4.493371e-01	3.319578e-03
8.349375e+02	4.501058e-01	3.320325e-03
8.349688e+02	4.501229e-01	3.321071e-03
8.350000e+02	1.092261e+00	3.321816e-03
8.350312e+02	4.509297e-01	3.322561e-03
8.350625e+02	4.516492e-01	3.323308e-03
8.350938e+02	4.510329e-01	3.324056e-03
8.351250e+02	4.517280e-01	3.324801e-03
8.351562e+02	4.525395e-01	3.325546e-03
8.351875e+02	4.536266e-01	3.326294e-03
8.352188e+02	4.531629e-01	3.327042e-03
8.352500e+02	4.531469e-01	3.327788e-03
8.352812e+02	4.537869e-01	3.328534e-03
8.353125e+02	4.541625e-01	3.329282e-03
8.353438e+02	4.543826e-01	3.330031e-03
8.353750e+02	4.549569e-01	3.330777e-03
8.354062e+02	4.559931e-01	3.331524e-03
8.354375e+02	4.566444e-01	3.332273e-03
8.354688e+02	4.566827e-01	3.333022e-03
8.355000e+02	5.014098e-01	3.333769e-03
8.355312e+02	4.570509e-01	3.334516e-03
8.355625e+02	4.579006e-01	3.335265e-03
8.355938e+02	4.583491e-01	3.336015e-03
8.356250e+02	4.584878e-01	3.336762e-03
8.356562e+02	4.589276e-01	3.337510e-03
8.356875e+02	4.594974e-01	3.338260e-03
8.357188e+02	4.601980e-01	3.339010e-03
8.357500e+02	4.604650e-01	3.339758e-03
8.357812e+02	4.601641e-01	3.340506e-03
8.358125e+02	4.603231e-01	3.341257e-03
8.358438e+02	4.616408e-01	3.342008e-03
8.358750e+02	4.618528e-01	3.342757e-03
8.359062e+02	4.621812e-01	3.343505e-03
8.359375e+02	4.625324e-01	3.344256e-03
8.359688e+02	4.623382e-01	3.345008e-03
8.360000e+02	1.117545e+00	3.345757e-03
8.360312e+02	4.632313e-01	3.346506e-03
8.360625e+02	4.640849e-01	3.347258e-03
8.360938e+02	4.651999e-01	3.348010e-03
8.361250e+02	4.656685e-01	3.348760e-03
8.361562e+02	4.657935e-01	3.349510e-03
8.361875e+02	4.662681e-01	3.350262e-03
8.362188e+02	4.669010e-01	3.351014e-03
8.362500e+02	4.676066e-01	3.351765e-03
8.362812e+02	4.675540e-01	3.352515e-03
8.363125e+02	4.674784e-01	3.353268e-03
8.363438e+02	4.687143e-01	3.354021e-03
8.363750e+02	4.690472e-01	3.354772e-03
8.364062e+02	4.691355e-01	3.355523e-03
8.364375e+02	4.687471e-01	3.356276e-03
8.364688e+02	4.694278e-01	3.357030e-03
8.365000e+02	5.162541e-01	3.357781e-03
8.365312e+02	4.704134e-01	3.358533e-03
8.365625e+02	4.707002e-01	3.359287e-03
8.365938e+02	4.708362e-01	3.360041e-03
8.366250e+02	4.717511e-01	3.360793e-03
8.366562e+02	4.731525e-01	3.361545e-03
8.366875e+02	4.737191e-01	3.362300e-03
8.367188e+02	4.734540e-01	3.363054e-03
8.367500e+02	4.732772e-01	3.363807e-03
8.367812e+02	4.738227e-01	3.364560e-03
8.368125e+02	4.748951e-01	3.365315e-03
8.368438e+02	4.754419e-01	3.366070e-03
8.368750e+02	4.756905e-01	3.366823e-03
8.369062e+02	4.760067e-01	3.367576e-03
8.369375e+02	4.767793e-01	3.368332e-03
8.369688e+02	4.764039e-01	3.369088e-03
8.370000e+02	1.144032e+00	3.369842e-03
8.370312e+02	4.780289e-01	3.370595e-03
8.370625e+02	4.781969e-01	3.371352e-03
8.370938e+02	4.784408e-01	3.372108e-03
8.371250e+02	4.787339e-01	3.372862e-03
8.371562e+02	4.790447e-01	3.373617e-03
8.371875e+02	4.807858e-01	3.374373e-03
8.372188e+02	4.812307e-01	3.375130e-03
8.372500e+02	4.814962e-01	3.375885e-03
8.372812e+02	4.816298e-01	3.376640e-03
8.373125e+02	4.819921e-01	3.377397e-03
8.373438e+02	4.819873e-01	3.378155e-03
8.373750e+02	4.826666e-01	3.378910e-03
8.374062e+02	4.834964e-01	3.379666e-03
8.374375e+02	4.840049e-01	3.380424e-03
8.374688e+02	4.836588e-01	3.381182e-03
8.375000e+02	5.320318e-01	3.381938e-03
8.375312e+02	4.845608e-01	3.382694e-03
8.375625e+02	4.850877e-01	3.383452e-03
8.375938e+02	4.849164e-01	3.384211e-03
8.376250e+02	4.854207e-01	3.384968e-03
8.376562e+02	4.858802e-01	3.385724e-03
8.376875e+02	4.873768e-01	3.386483e-03
8.377188e+02	4.873903e-01	3.387243e-03
8.377500e+02	4.879057e-01	3.388000e-03
8.377812e+02	4.894074e-01	3.388757e-03
8.378125e+02	4.898409e-01	3.389516e-03
8.378438e+02	4.897997e-01	3.390276e-03
8.378750e+02	4.898254e-01	3.391034e-03
8.379062e+02	4.898551e-01	3.391792e-03
8.379375e+02	4.906693e-01	3.392552e-03
8.379688e+02	4.915371e-01	3.393312e-03
8.380000e+02	1.182696e+00	3.394070e-03
8.380312e+02	4.916679e-01	3.394829e-03
8.380625e+02	4.928720e-01	3.395589e-03
8.380938e+02	4.943471e-01	3.396350e-03
8.381250e+02	4.941587e-01	3.397109e-03
8.381562e+02	4.946075e-01	3.397868e-03
8.381875e+02	4.946219e-01	3.398629e-03
8.382188e+02	4.952358e-01	3.399391e-03
8.382500e+02	4.956416e-01	3.400150e-03
8.382812e+02	4.966649e-01	3.400910e-03
8.383125e+02	4.968094e-01	3.401672e-03
8.383438e+02	4.981788e-01	3.402434e-03
8.383750e+02	4.981513e-01	3.403194e-03
8.384062e+02	4.977453e-01	3.403953e-03
8.384375e+02	4.987203e-01	3.404716e-03
8.384688e+02	5.001631e-01	3.405479e-03
8.385000e+02	5.501056e-01	3.406239e-03
8.385312e+02	5.005991e-01	3.407000e-03
8.385625e+02	5.011131e-01	3.407763e-03
8.385938e+02	5.009962e-01	3.408526e-03
8.386250e+02	5.016469e-01	3.409287e-03
8.386562e+02	5.030985e-01	3.410048e-03
8.386875e+02	5.037943e-01	3.410812e-03
8.387188e+02	5.039508e-01	3.411576e-03
8.387500e+02	5.049470e-01	3.412337e-03
8.387812e+02	5.059424e-01	3.413099e-03
8.388125e+02	5.061090e-01	3.413863e-03
8.388438e+02	5.059742e-01	3.414627e-03
8.388750e+02	5.053568e-01	3.415390e-03
8.389062e+02	5.064599e-01	3.416152e-03
8.389375e+02	5.071320e-01	3.416917e-03
8.389688e+02	5.073086e-01	3.417682e-03
8.390000e+02	1.222902e+00	3.418444e-03
8.390312e+02	5.089042e-01	3.419207e-03
8.390625e+02	5.090389e-01	3.419972e-03
8.390938e+02	5.101956e-01	3.420738e-03
8.391250e+02	5.110166e-01	3.421501e-03
8.391562e+02	5.120546e-01	3.422265e-03
8.391875e+02	5.129990e-01	3.423030e-03
8.392188e+02	5.133365e-01	3.423797e-03
8.392500e+02	5.136560e-01	3.424560e-03
8.392812e+02	5.143966e-01	3.425324e-03
8.393125e+02	5.147597e-01	3.426091e-03
8.393438e+02	5.151935e-01	3.426858e-03
8.393750e+02	5.164275e-01	3.427622e-03
8.394062e+02	5.170752e-01	3.428386e-03
8.394375e+02	5.175641e-01	3.429154e-03
8.394688e+02	5.175544e-01	3.429921e-03
8.395000e+02	5.685692e-01	3.430686e-03
8.395312e+02	5.183503e-01	3.431451e-03
8.395625e+02	5.199476e-01	3.432218e-03
8.395938e+02	5.214659e-01	3.432986e-03
8.396250e+02	5.231419e-01	3.433752e-03
8.396562e+02	5.243188e-01	3.434517e-03
8.396875e+02	5.251698e-01	3.435286e-03
8.397188e+02	5.271979e-01	3.436054e-03
8.397500e+02	5.286413e-01	3.436820e-03
8.397812e+02	5.301479e-01	3.437586e-03
8.398125e+02	5.315686e-01	3.438355e-03
8.398438e+02	5.325533e-01	3.439124e-03
8.398750e+02	5.339272e-01	3.439891e-03
8.399062e+02	inf	3.440658e-03
8.399375e+02	inf	3.441427e-03
8.399688e+02	inf	3.442196e-03
8.400000e+02	inf	3.442964e-03
8.400312e+02	inf	3.443731e-03
8.400625e+02	inf	3.444501e-03
8.400938e+02	inf	3.445271e-03
8.401250e+02	5.432747e-01	3.446039e-03
8.401562e+02	5.417009e-01	3.446807e-03
8.401875e+02	5.397329e-01	3.447577e-03
8.402188e+02	5.401933e-01	3.448348e-03
8.402500e+02	5.405074e-01	3.449116e-03
8.402812e+02	5.398521e-01	3.449885e-03
8.403125e+02	5.400188e-01	3.450656e-03
8.403438e+02	5.389875e-01	3.451427e-03
8.403750e+02	5.391516e-01	3.452196e-03
8.404062e+02	5.395750e-01	3.452965e-03
8.404375e+02	5.397930e-01	3.453737e-03
8.404688e+02	5.402789e-01	3.454509e-03
8.405000e+02	5.943785e-01	3.455278e-03
8.405312e+02	5.411660e-01	3.456048e-03
8.405625e+02	5.417971e-01	3.456820e-03
